id,heading,body,price,neighborhood,external_url,timestamp,created_at,updated_at
28,1br renovated clean apartment, private house,"
 Walk in Apartment on Bay 43rd street and Benson Ave.
- hardwood floors
- large kitchen with eat in area
- separate living room
- all recently renovated
- freshly painted
- plenty of storage
- plenty of street parking in the area, never an issue
- close to D train (25 Ave station)
- safe and quiet neighborhood
About 700 sq feet. Bright Windows in all rooms. Apartment comes with room darkening blinds. The apartment can be rented fully furnished or empty. I am enclosing picture of the currently furnished apartment. Furnished apartment will come with higher rent ($1550/month). Or you have the option to buy very high end hardwood furniture (as shown in pictures) and brand new leather couch for almost half the original cost.
Only tenants with excellent credit and income. Need a responsible, quiet and clean tenant.
Heating and hot water included. Wired for Verizon Fios. Gas and Electric are tenant responsibility.
Only credit check required. NO FEE. Available immediately. One month security deposit and first month rent.
No laundry but there are many laundromats closeby. Apologies for only partial pictures I will update them on Friday.
In the meanwhile, please write to me with the following information:
- how serious are you
- whether you are fine with the rent
- what`s your income and profession
- is 1 year or longer lease okay for you? if you need a shorter term lease please specify
- what is your credit score
- when can you start the lease
Thank you.
 ",1250,USA-NYM-BES,http://newyork.craigslist.org/brk/abo/4906120607.html,1424818673,2015-02-25 17:17:00.045881,2015-02-25 17:17:00.045881
29,9733;REFINISHED PREWAR 2BR w/KING BEDROOMS  EAT IN KITCHEN  HARDWOOD9733;,"
 REFINISHED PREWAR 2BR w/KING BEDROOMS * EAT IN KITCHEN * HARDWOOD * LIGHT Listing ID #: 138586 Price: $1,850 Property Type: Apartment Bedrooms: 2.0 Bathrooms: 1.0 Pets: Cats Only Apartment Amenities Eat In Kitchen Hardwood High Ceilings Light This large 2BR apartment is located in a well-maintained prewar walk-up building in Bay Ridge. Enjoy an abundance of nearby shopping options, plus the convenience of the nearby R train. Apartment Features: Large Living Room * Refinished Hardwood Floors * High Ceilings * Great Light * Two King Size Bedrooms * Large Eat-in Kitchen * Modern Bath To schedule a showing at your earliest convenience, call/text Adam at 718.290.7483! &nbsp; Adam&nbsp;Taha Phone: 718-290-7483 Mobile: 718-290-7483 Fax: 646-253-1262 Email: ataha@spiregroupny.com Spire Group Inc. &nbsp; 718-290-7483 &nbsp; 718-290-7483 &nbsp; FAX 646-253-1262 &nbsp; ataha@spiregroupny.com POSTED BY REALTYMX&trade; To view, call or text Adam Taha at 718-290-7483 &nbsp; &nbsp;
 ",1850,USA-NYM-BYR,http://newyork.craigslist.org/brk/fee/4906148398.html,1424818243,2015-02-25 17:17:00.246050,2015-02-25 17:17:00.246050
30,SEE THIS FABULOUS 2BR-WONDERFUL KITCHEN-LARGE ROOMSGREAT BATH,"
ADORABLE &amp; BEAUTIFUL LARGE 2 BEDROOM APARTMENT
Large Relaxing Living Area
Beautiful 2 large Bedrooms w/ Windows and Closet
Wonderful kitchen
Great location
Next to the ""JMZ"" train Stop
CALL AT
LOOK FOR MARK
MARKFEB042015POSTING
 ",1800,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4877730686.html,1424817883,2015-02-25 17:17:00.370111,2015-02-25 17:17:00.370111
31,MUST SEE THIS FABULOUS DUPLEX 3BRSUNNY AREA1.5BATHSYARD,"
 HIGH END DUPLEX 3 BEDROOM APARTMENT NEAR THE East Williamsburg -Next to L at Dekalb
AMAZING HIGH END 3 BEDROOM DUPLEX APARTMENT
ONE OF A KIND MODERN KITCHEN WITH STAINLESS STEEL APPLIANCES INCLUDING A DISHWASHER
ENORMOUS BEDROOMS WITH WINDOWS AND CLOSETS
GORGEOUS BACKYARD
HIGH END AND MODERN 1.5 BATHS
BEAUTIFUL HARDWOOD FLOORS
FABULOUS MODERN LIGHT FIXTURES
EXCELLENT LOCATION
CLOSE TO GREAT SUPERMARKETS,BARS,CAFE`S,MARIE HERNANDEZ PARK AND MUCH MORE...
FOR A VIEWING CALL MARK AT
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
MARK2015FEB24POSTING
 ",3200,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906086082.html,1424815660,2015-02-25 17:17:00.613291,2015-02-25 17:17:00.613291
32,Seconds to the Trains... Minutes to the CITY  BEAUTIFUL 3BR Apt,"
 Text or Call
""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
Brand NEW Three Br with Huge Windows 1.5 Bathroom
Air Conditioning
New Open Kitchen W/Dishwasher
Modern Bathrooms
Amazing Location for commuters -- L or M is Just There
Pets Welcome
1 Month of Rent And One Month of Security Only To Move In...
 No Brokers Fee
Text or Call Anytime
Must Have A Good Credit And Annual Income Around 40x Monthly Rent
Cosigners Welcome
""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
6n9753cup7q RoTJpJNOwP p07mzj tyiTXzmhVe
 ",2899,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906098935.html,1424816158,2015-02-25 17:17:00.746377,2015-02-25 17:17:00.746377
33,DONT MISS ITgt;NEWLY RENOVATED 3BR IN BEDSTUY NO FEE,"
MADISON ST &amp;amp; LEWIS AVE Brand new high end 3br apt in GORGEOUS BROWNSTONE Lost of originals details Brand new modren kitchen with ALL ss appliances Hardwood floors Lots of natural lights Central ac Marble bathroom WITH deep soak tubs Private back yard =====&amp;gt;&amp;gt;Near the A , C, J &amp;amp; Z Trains&amp;lt;&amp;lt;==== ==&amp;gt;&amp;gt;&amp;gt;Good credit -guarantors Are welcome-pets friendly&amp;lt;&amp;lt;&amp;lt;== ==&amp;gt;&amp;gt;&amp;gt;GREAT FOR ROOMMATES &amp;amp; STUDENTS&amp;lt;&amp;lt;&amp;lt;== For viewing this and many more call or text *ANY TIME* Ayelet
 is in of the is to the the
 ",2600,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906095284.html,1424816016,2015-02-25 17:17:00.879478,2015-02-25 17:17:00.879478
34,HIGH END LOVELY 2 BRLARGE PLACECENTRAL H/ACBRICK WALLLOOK,"
 SUPER AMAZING HIGH END 2 BR NEXT TO THE ""L"" TRAIN AT DEKALB STOP
State -Of -The -Art modern Kitchen with granite counter tops.............Stainless steel Appliances .............2 Large Bedrooms with Windows windows and closets.............Shiny Hardwood floors throughout the whole apartment.............Huge and Sunny Living area with Modern Light Fixtures and Exposed brick wall.............Super high Ceilings.............Central H/AC.............Modern Bathroom with deep Bathtub.............
________GREAT LOCATION______
Close to Groceries, Great Bars, Cafe`s, Marie Hernandez Park, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
By Owner No Fee!!!
For a Viewing call Harry at -3-4-7--4-3-3--5155
&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;
HARRY05FEB2015ADS
 ",2500,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4878511341.html,1424817896,2015-02-25 17:17:01.012574,2015-02-25 17:17:01.012574
35,Chic New Lux Building in Greenpoint Beautiful 2 Bed/2 Bath Huge Unit,"
 Located in New York`s most exciting neighborhoods for arts, dining, shopping and entertainment, this brand new building was designed with everything Greenpoint in mind! All interiors are by local design firm hOmE, and finishes, fixtures, and artwork by Greenpoint Manufacturing and Design Center`s artisans. Building also features a ""My Domain"" program, which connects neighborhood businesses to tenants with special discounts and promotions.
This brand new building features thoughtful modern finishes designed to bring your lifestyle to the next level. Diverse apartment layouts allow you to pick a unit that is perfect for you, and feature high-end appliances, contemporary spaces both indoor and outdoor, and excellent amenities. As a resident you will enjoy sweeping Manhattan views and the rich history and culture of Greenpoint.
For a limited time, this building is offering 1 month free and is paying your broker`s fee so you don`t have to- Making this apartment a tremendous value!
This spacious two bedroom apartment features two full bathrooms, laundry in the unit, dishwasher, microwave, kitchen peninsula, quartz countertops, Kahrs hardwood flooring, Energy Star qualified appliances, Frigidaire stainless steel appliances, and a walk in closet! Bathrooms feature deep soaking tubs perfect for unwinding after a long day! Come find your bliss in this beautiful home!
Please contact Julianne to schedule a showing. I am happy to answer any questions you may have, and look forward to helping you find the apartment of your dreams!
Julianne Martin
Christie Property Group
jmartin@christiepropertygroup.com
908.783.4191
 ",3550,,http://newyork.craigslist.org/brk/nfb/4906165705.html,1424818840,2015-02-25 17:17:01.146662,2015-02-25 17:17:01.146662
36,MODERN DUPLEX WITH PRIVATE YARD -- L , G , JM Trains,"
 Awesome spacious 3 bedroom / 2 bathroom duplex with backyard in prime location! These units offer luxury living in the heart of everything Williamsburg has to offer...Fine dining, trendy shops, nightlife and more!
Stellar renovation, amazing detail, balcony, video intercom and more!
Steps away from many super trains, including 3 minutes to Broadway ave G, 9 minutes to Lorimer L, 12 minutes to Montrose L, 7 minutes to Lorimer JM trains.
NO FEES! Only one month rent + one month deposit. Good Credit required. Call Gittie to schedule your private tour of these incredible apartments...you won`t regret the phonecall!
call or text gittie
if no answer, please leave a message or call again!
Williamsburg bushwick prime greenpoint lorimer Bedford graham grand Montrose morgan stagg meserole union manhattan broadway fort greene Clinton hill mccarren park
 ",3750,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4906106130.html,1424816447,2015-02-25 17:17:01.278784,2015-02-25 17:17:01.278784
37,SHARES DELIGHT-LUXURIOUS-HUGE-BALCONY-GYM-LAUNDRY-100 FT 2 GRAND L,"
 BEAUTIFUL RENOVATION, SPACIOUS BEDROOMS, PRIVATE BALCONY!
AMAZING HIGH END LUXURYAPARTMENT NOW AVAILABLE
** Large living room
** 2 Private large bedrooms all with windows &amp; closets,
** Luxurious fully tiled black and white bathroom with deep soaking tub
** High end kitchen with stainless steel appliances including fridge, Gas stove, Dishwasher and microwave!
** Private balcony with an awesome city views
** Laundry and gym in the basement,
** NO FEE to move in (Just 1st month`s rent + security)
COME AND SEE TODAY!! WILL NOT LAST! Call Gittie OR TEXT
TO SCHEDULE A VIEWING OR FOR MORE INFORMATION.
 House Open Sunday
 CALL GITTIE AT
Williamsburg prime greenpoint grand lorimer Bedford graham fort greene northside southside mccarren park williamsburgh bridge manhattan quick commute nyc
 ",3095,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4906090065.html,1424815813,2015-02-25 17:17:01.402852,2015-02-25 17:17:01.402852
38,HUGE LOFT Tons of SpaceHigh CeilingsNatural LightLaundryRoof Sub,"
 Nice HUGE OPEN LOFT With Roof Access and Laundry
tenant allowed to build up to 3 bedrooms
large living room lots of light hardwood floors
this apartment is convenient located right at the L TRAIN morgan stop
 Location:
 10 Minutes to Manhattan!
Shops and Trendy Bars Close by!!
 Cute Cafes, Popular Restaurants, Music Venues etc.....
Located in a trendy location come take a look!
RIGHT AT THE L MORGAN STOP
FOR VIEWING CALL / TEXT JOEY
heat and hot water inc. l bedford l lorimer l grand lmontrose l morgan l jefferson loft
 ",2600,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4867954515.html,1424817861,2015-02-25 17:17:01.535945,2015-02-25 17:17:01.535945
39,Gut renovated building. Big 4 bedroom / 2 bath. Laundry in UNIT,"
 &bull; Cool, historic building. Across the street from the Brooklyn Children`s museum and Brower Park
&bull; Renovations will be done by February 5th
&bull; Large bedrooms. Washer/dryer will be installed in the apartment
&bull; Close to the 3 and A/C trains
&bull; 15 month lease required
&bull; No utilities included
&bull; Pets accepted
&bull; First month + security
If interested call or text Theo at
 ",3599,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906106787.html,1424816472,2015-02-25 17:17:01.669040,2015-02-25 17:17:01.669040
40,3 Bedroom PLUS backyard ONLY $2200,"
 HURRY UP THIS DEAL IS GOING FAST!!!
**NO FEE APARTMENT**
BEAUTIFUL 3 BEDROOM APARTMENT OVER 900SQFT, NEW KITCHEN NEW APPLIANCES.
BATHROOM WITH WINDOW, HIGH CEILING, NEW HARDWOOD FLOORS. LOTS OF CLOSET SPACE, AND PRIVATE BACKYARD!!!!PETS ALLOWED!!
LOCATED ON PACIFIC ST AND RALPH AVE, CLOSE TO THE C TRAIN!
GOOD CREDIT &amp; GOOD INCOME, GUARANTORS ACCEPTED.
CALL NOW
EDDY!!
 ",2200,,http://newyork.craigslist.org/brk/abo/4906100154.html,1424816208,2015-02-25 17:17:01.803158,2015-02-25 17:17:01.803158
41,A MUST SEEBEAUTIFUL 2 BED2 BATHHIGH ENDDISHNO BROKER FEE,"
 LAFAYETTE AVE AT LEWIS AVE
TOP OF THE LINE 2 BED IN BROWNSTONE
GUT RENOVATED
HARDWOOD FLOORS~HIGH CEILINGS~GREAT CLOSET SPACE
WASHER AND DRYER HOOK UP
BEAUTIFUL ISLAND KITCHEN WITH D/WASHER AND MICROWAVE
LOCATED ON TREE LINED BLOCK WITH SHORT WALK TO J,M TRAINS@KOSCIUSZKO ST
OFF THE BLOCK :DELIS~COFFEE SHOP~BARS AND MORE
CALL OR TEXT RONY AT
494022
 ",2395,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906126705.html,1424817257,2015-02-25 17:17:01.980255,2015-02-25 17:17:01.980255
42,LOOK  THIS ADORABLE 2.5BROFFICE--MODERN KITCHEN-LOTS OF SUN LIGHTS,"
 AWESOME HIGH END 2.5 BR +OFFICE SPACE IN CLINTON HILL
Beautiful Modern Kitchen with Stainless Steel Appliances
Wonderful Shiny Hardwood floors throughout the whole apartment
Large comfy Living room with lots of Sunlight
1 Large Bedrooms 1 small Bedroom + a Office space with Windows and closets
Great Light fixtures
GREAT LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromates, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
FOR A VIEWING CALL MARK AT
MARKFEB042015POSTING
 ",2200,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4877734750.html,1424817877,2015-02-25 17:17:02.113377,2015-02-25 17:17:02.113377
43,AMAZING OFFER FULLY MODERN KITCHENGREAT LAYOUTSGREAT FLOORPLAN,"
 BEST DEAL EVER!
Awesome layout on this true 3 bedroom 1.0 bath all new williamsburg
Sunny spacious and everything brand new! near j train stations -- pet friendly- ! guarantors accepted!
Real new oak hard wood floors -- 3 true separate bedrooms -- great spacious layout with enough closet space -- Extremely modern kitchen with stainless steel appliances installed -- Ready Ipod system installed -- more!
Freshly built -- -- see this in person -- before its rented ! call now!
CALL/TEXT SAM:
""PLEASE NO EMAIL""
 ",2750,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4885603222.html,1424817785,2015-02-25 17:17:02.247451,2015-02-25 17:17:02.247451
44,One Bedroom Apt. $1,400 Everything Included,"
 One Bedroom Available for move in March 31st
FiOS Quantum 150/150 Wireless Internet Access Included
Electricity and Gas Included
Hardwood Floors
Walk in Storage Closet in apartment
Large Bedroom
Built in Air Conditioning
New Kitchen Appliances
Schlage Keyless Entry System (no need to search for keys!)
Incredibly Convenient Transportation Options:
R Train @ 53rd Street (1 Block away)
B11 Bus stops at top of AND bottom of 52nd Street between 3rd and 4th avenues
N Train Express @ 59th Street
Belt Parkway entrance 5 minutes away by car
30 min to Midtown Manhattan by train
Laundromats available within 1 block
The apartment will be shown by scheduled appointments only.
To schedule an appointment you may call the Property Manager - Ken at
 ",1400,USA-NYM-SNS,http://newyork.craigslist.org/brk/abo/4906122035.html,1424817074,2015-02-25 17:17:02.447587,2015-02-25 17:17:02.447587
45,TRUE 3 BEDROOM  WATERFRONT - NEWLY RENOVATED - L and JMZ,"
 TRUE 3 BDRM AT 92 SOUTH 4TH
GUT NENOVATED, AWESOME LOCATION, SPACIOUS BEDROOMS, HARDWOOD FLOORS
CALL OR TEXT ZAL TODAY AT
 ",4100,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4906124617.html,1424817173,2015-02-25 17:17:02.580682,2015-02-25 17:17:02.580682
46,BRILLIANT 1.5BRMODERN KITCHEN W/ SS APPLSBACKYARDHUGE BEDROOM,"
 AWESOME HIGH END 1 BR OFFICE SPACE IN CLINTON HILL
Modern Kitchen with Stainless Steel Appliances
Shiny Hardwood floors throughout the whole apartment
Spacious comfy Living room with lots of Sunlight
BACKYARD
Large Bedroom + A Office space with Windows and closets
Nice Light fixtures
GREAT LOCATION
Close to Great Groceries, Bars, Cafe`s, Laundromats, and much more...
THIS PLACE IS TRULY AMAZING AND WON`T LAST LONG!!!
NO BROKER FEE!!!
FOR A VIEWING CALL
&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;&bull;&amp;#9688;
HARRY05FEB2015ADS
 ",2100,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4878519410.html,1424817896,2015-02-25 17:17:02.790836,2015-02-25 17:17:02.790836
47,SUPERRENOVATED 2 BR DUPLEX BASEMENT  1BLOCK J TRAIN,"
 Amazing 2 Bedroom DUPLEX Apt. +BASEMENT on Bushwick Ave. In a Prime Bushwick Location
No broker fee!
Walking to L J Z subway lines.
Large Living Area
1 Nice Bathroom
High 12 Ft. ceilings
Spot Lights
2 nice big Bedroom`s
Brand New Appliances
VERY NICE LAY OUT
SPACIOUS BEDROOMS WITH PERFECT NATURAL LIGHTING
CLOSET SPACE IN EACH BEDROOM
Hardwood floor!
Walking distance to lots of bars, restaurants, shopping
Ready to move, good credit and income ! Guarantors welcome
Call or Text me,
for more details/info/showings.
IF NO ANSWER, PLEASE LEAVE ME A MESSAGE
 ",2345,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4898886170.html,1424816964,2015-02-25 17:17:02.924926,2015-02-25 17:17:02.924926
48,TONS OF LIGHTS  HUGE PVT TERRACE  NEW MODERN KITCHEN  NO FEE,"
Awesome layout on this true 2 bedroom 1.0 bath all new williamsburg
Sunny spacious and everything brand new! Steps to Bedford L stop -- pet friendly- ! guarantors accepted!
Real new oak hard wood floors -- 2 true separate bedrooms -- tons of light -- Exposed Brick -- Brand New kitchen with new S/S Appliances -- High Speed Internet ---- Cable Connected --- Central Heat &amp; AC ---- Big Private Terrace --- Built in IPOD Speakers -- Brand New Modern Kitchen --- Plenty of Closet Space and Roof Access -- more!
Freshly built -- -- see this in person -- before its rented ! call now!
contact sam:
Please no email.
 ",3150,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4876167599.html,1424818100,2015-02-25 17:17:03.092072,2015-02-25 17:17:03.092072
